Or_ID,C_ID,P_ID,Order_Date,Order_Time,Qty,Coupon,DP_ID
ORD00325,CUST06169,PROD06859,2024-10-28,20:00:56,1,TRUE,DP00447
ORD00326,CUST00340,PROD09652,2024-01-24,07:52:53,2,FALSE,DP00323
ORD00327,CUST07069,PROD01871,2024-11-04,08:51:55,5,TRUE,DP00024
ORD00328,CUST02139,PROD09683,2024-03-19,13:08:19,1,FALSE,DP00089
ORD00329,CUST02614,PROD04493,2024-04-13,03:50:44,2,FALSE,DP00300
ORD00330,CUST04937,PROD05355,2024-09-03,02:54:41,4,FALSE,DP00046
ORD00331,CUST04867,PROD00318,2024-07-11,15:08:49,4,TRUE,DP00026
ORD00332,CUST04872,PROD06884,2024-09-15,00:53:53,2,FALSE,DP00090
ORD00333,CUST02584,PROD00237,2024-04-24,19:45:55,1,FALSE,DP00474
ORD00334,CUST07015,PROD05932,2024-06-14,00:33:46,4,FALSE,DP00087
ORD00335,CUST08888,PROD07684,2024-09-24,23:01:59,4,FALSE,DP00375
ORD00336,CUST06486,PROD07594,2024-04-02,05:03:04,3,TRUE,DP00292
ORD00337,CUST07398,PROD05902,2024-05-02,09:10:01,2,FALSE,DP00186
ORD00338,CUST00752,PROD05343,2024-11-04,22:42:12,5,TRUE,DP00179
ORD00339,CUST05237,PROD01030,2024-05-21,19:28:09,1,FALSE,DP00377
ORD00340,CUST01566,PROD08875,2024-02-17,12:29:20,4,FALSE,DP00241
ORD00341,CUST09515,PROD03810,2024-12-25,02:06:57,2,FALSE,DP00238
ORD00342,CUST02640,PROD05029,2024-07-24,22:53:56,2,FALSE,DP00404
ORD00343,CUST00259,PROD07389,2024-04-19,10:41:35,2,FALSE,DP00500
ORD00344,CUST07012,PROD03846,2024-10-08,11:44:04,2,FALSE,DP00472
ORD00345,CUST04942,PROD07290,2024-12-07,01:16:07,3,FALSE,DP00197
ORD00346,CUST01232,PROD02608,2024-07-06,07:13:16,2,FALSE,DP00477
ORD00347,CUST01205,PROD01101,2024-12-22,19:03:00,3,TRUE,DP00134
ORD00348,CUST00733,PROD08568,2024-08-08,02:15:55,3,FALSE,DP00430
ORD00349,CUST05299,PROD08703,2024-01-07,17:34:18,3,TRUE,DP00243
ORD00350,CUST07229,PROD05685,2024-08-03,15:34:06,4,TRUE,DP00288
ORD00351,CUST03964,PROD04608,2024-11-23,14:19:37,2,TRUE,DP00020
ORD00352,CUST04698,PROD06494,2024-08-05,04:49:04,1,FALSE,DP00004
ORD00353,CUST01888,PROD03366,2024-09-24,23:08:57,4,TRUE,DP00445
ORD00354,CUST00555,PROD00423,2024-10-07,03:04:41,1,FALSE,DP00221
ORD00355,CUST00025,PROD05230,2024-11-23,22:44:32,5,FALSE,DP00299
ORD00356,CUST05744,PROD08579,2024-12-15,00:40:45,3,TRUE,DP00129
ORD00357,CUST06359,PROD07071,2024-12-13,04:40:40,2,FALSE,DP00409
ORD00358,CUST00815,PROD00516,2024-12-27,16:21:59,4,FALSE,DP00473
ORD00359,CUST05434,PROD07519,2024-05-08,14:06:15,5,TRUE,DP00297
ORD00360,CUST09274,PROD03936,2025-01-05,05:07:02,5,FALSE,DP00105
ORD00361,CUST04515,PROD00622,2024-02-19,03:40:50,5,TRUE,DP00281
ORD00362,CUST02751,PROD06584,2024-03-10,03:35:01,2,TRUE,DP00052
ORD00363,CUST07084,PROD05703,2024-12-10,12:14:05,5,FALSE,DP00216
ORD00364,CUST08054,PROD04916,2024-10-09,09:59:21,5,FALSE,DP00115
ORD00365,CUST06889,PROD03228,2024-07-19,19:08:52,1,TRUE,DP00378
ORD00366,CUST05466,PROD01162,2024-06-25,19:07:31,4,FALSE,DP00140
ORD00367,CUST01265,PROD08142,2024-09-25,02:10:42,3,FALSE,DP00387
ORD00368,CUST05572,PROD04104,2024-04-07,03:18:42,3,TRUE,DP00217
ORD00369,CUST00185,PROD06436,2024-10-07,05:53:04,1,FALSE,DP00333
ORD00370,CUST02899,PROD00680,2024-01-10,13:16:32,5,TRUE,DP00078
ORD00371,CUST05314,PROD05056,2024-05-02,22:39:11,4,FALSE,DP00046
ORD00372,CUST00648,PROD09042,2024-05-03,23:32:25,2,FALSE,DP00306
ORD00373,CUST01668,PROD00591,2024-08-22,08:26:52,4,FALSE,DP00356
ORD00374,CUST05164,PROD02595,2024-12-29,13:40:54,1,TRUE,DP00462
ORD00375,CUST04012,PROD00116,2024-12-30,02:57:22,1,FALSE,DP00381
ORD00376,CUST01421,PROD05984,2024-04-23,14:34:48,2,TRUE,DP00463
ORD00377,CUST07772,PROD07765,2024-05-03,08:40:27,1,FALSE,DP00340
ORD00378,CUST07055,PROD04743,2024-09-16,06:19:00,3,TRUE,
ORD00379,CUST04626,PROD02964,2024-07-28,18:42:19,1,FALSE,
ORD00380,CUST06112,PROD05872,2024-03-05,11:04:59,3,FALSE,DP00148
ORD00381,CUST02721,PROD04298,2024-07-17,09:27:36,3,TRUE,DP00230
ORD00382,CUST07582,PROD04269,2024-02-25,11:55:09,4,FALSE,DP00197
ORD00383,CUST03201,PROD06941,2024-09-17,04:47:03,2,FALSE,DP00009
ORD00384,CUST05149,PROD06212,2024-06-18,11:53:45,1,FALSE,DP00328
ORD00385,CUST06053,PROD00267,2024-11-08,22:06:10,1,FALSE,DP00031
ORD00386,CUST00845,PROD05281,2024-01-08,05:50:12,1,FALSE,DP00100
ORD00387,CUST06063,PROD01563,2024-12-06,17:32:17,3,FALSE,DP00029
ORD00388,CUST02068,PROD01873,2024-02-28,11:22:35,5,FALSE,DP00090
ORD00389,CUST08671,PROD00758,2024-09-17,14:54:30,4,TRUE,DP00154
ORD00390,CUST04080,PROD06163,2024-10-02,18:25:20,4,TRUE,DP00392
ORD00391,CUST00333,PROD00666,2024-11-11,06:08:30,3,FALSE,DP00039
ORD00392,CUST07976,PROD06604,2024-10-10,19:26:05,1,TRUE,DP00044
ORD00393,CUST04216,PROD08493,2024-03-08,03:46:43,4,FALSE,DP00238
ORD00394,CUST03264,PROD07890,2024-04-04,06:48:31,3,FALSE,DP00081
ORD00395,CUST07800,PROD04150,2024-07-28,19:50:14,4,TRUE,DP00500
ORD00396,CUST00522,PROD07620,2024-02-27,19:25:28,5,TRUE,DP00142
ORD00397,CUST05681,PROD01443,2024-11-24,16:35:31,4,FALSE,DP00297
ORD00398,CUST05063,PROD00844,2024-08-05,15:10:29,5,FALSE,DP00247
ORD00399,CUST08463,PROD07270,2025-01-05,13:11:54,1,TRUE,DP00202
ORD00400,CUST00262,PROD03605,2024-06-23,23:26:21,5,FALSE,DP00060
ORD00401,CUST05832,PROD09746,2024-11-28,16:37:18,1,FALSE,DP00038
ORD00402,CUST04660,PROD03882,2024-05-04,17:58:38,5,FALSE,DP00171
ORD00403,CUST02473,PROD08076,2024-08-26,01:23:51,3,FALSE,DP00187
ORD00404,CUST07178,PROD02737,2024-03-26,10:50:45,3,FALSE,DP00153
ORD00405,CUST01576,PROD09635,2024-04-27,14:20:36,3,TRUE,DP00466
ORD00406,CUST05324,PROD08121,2024-09-14,23:01:14,4,FALSE,DP00087
ORD00407,CUST02264,PROD02053,2024-08-20,17:44:33,3,,DP00151
ORD00408,CUST07696,PROD07963,2024-04-27,17:22:00,4,FALSE,DP00241
ORD00409,CUST03001,PROD09181,2024-04-05,20:11:09,5,FALSE,DP00467
ORD00410,CUST03693,PROD05863,2024-11-03,07:35:05,5,FALSE,DP00455
ORD00411,CUST08961,PROD06735,2024-07-20,22:48:40,5,FALSE,DP00204
ORD00412,CUST07068,PROD04106,2024-12-17,01:59:01,1,TRUE,DP00146
ORD00413,CUST09834,PROD03572,2024-09-17,17:23:54,1,TRUE,DP00500
ORD00414,CUST04290,PROD05417,2024-03-13,21:00:09,1,TRUE,DP00193
ORD00415,CUST07185,PROD01161,2024-05-07,22:26:44,4,FALSE,DP00404
ORD00416,CUST08706,PROD04383,2024-12-16,21:05:22,3,FALSE,DP00454
ORD00417,CUST09227,PROD04771,2024-05-06,14:27:13,2,FALSE,DP00246
ORD00418,CUST00212,PROD00445,2024-06-12,13:51:12,1,TRUE,DP00440
ORD00419,CUST06412,PROD05369,2024-08-04,00:58:46,4,FALSE,DP00036
ORD00420,CUST01603,PROD07546,2024-08-01,13:04:35,2,FALSE,DP00250
ORD00421,CUST09734,PROD04240,2024-10-05,20:37:17,2,FALSE,DP00209
ORD00422,CUST06326,PROD08242,2024-12-23,21:56:49,3,,DP00148
ORD00423,CUST08748,PROD06109,2024-11-19,02:56:26,2,FALSE,DP00425
ORD00424,CUST05782,PROD02220,2024-03-01,04:24:04,2,FALSE,DP00039
ORD00425,CUST06712,PROD09305,2024-04-15,14:06:04,1,TRUE,
ORD00426,CUST09247,PROD05654,2024-12-08,04:54:57,4,FALSE,DP00118
ORD00427,CUST04794,PROD01198,2024-01-25,12:03:18,4,FALSE,DP00035
ORD00428,CUST02056,PROD09623,2024-02-18,21:36:06,2,FALSE,DP00425
ORD00429,CUST07932,PROD09332,2024-03-01,00:05:46,1,TRUE,DP00314
ORD00430,CUST01587,PROD07389,2024-10-27,12:46:27,2,TRUE,DP00278
ORD00431,CUST04316,PROD09144,2024-11-28,16:01:40,1,FALSE,DP00379
ORD00432,CUST07326,PROD05274,2024-03-28,21:35:02,1,FALSE,DP00500
ORD00433,CUST07866,PROD09909,2024-03-09,00:47:12,1,FALSE,DP00389
ORD00434,CUST05342,PROD07615,2024-04-29,17:18:51,3,FALSE,DP00376
ORD00435,CUST01289,PROD07168,2024-08-16,12:25:00,1,TRUE,DP00411
ORD00436,CUST05082,PROD04584,2024-10-04,10:07:34,5,TRUE,DP00055
ORD00437,CUST07362,PROD04479,2024-07-28,02:28:04,5,FALSE,DP00343
ORD00438,CUST03682,PROD08458,2024-05-22,04:53:04,1,FALSE,DP00005
ORD00439,CUST08878,PROD06994,2024-07-12,02:21:36,4,FALSE,DP00237
ORD00440,CUST01914,PROD07698,2024-11-16,06:31:40,3,FALSE,DP00158
ORD00441,CUST02932,PROD09001,2024-08-12,07:46:03,1,FALSE,DP00013
ORD00442,CUST09200,PROD04732,2024-10-20,03:04:09,2,FALSE,DP00239
ORD00443,CUST08647,PROD05181,2024-06-08,07:09:08,5,FALSE,DP00110
ORD00444,CUST05720,PROD00159,2024-07-05,18:54:10,3,TRUE,DP00319
ORD00445,CUST00692,PROD07935,2024-06-02,02:16:33,5,FALSE,DP00320
ORD00446,CUST08597,PROD08209,2024-01-25,07:42:39,2,TRUE,DP00333
ORD00447,CUST01072,PROD08753,2024-05-15,10:41:30,4,FALSE,DP00087
ORD00448,CUST09251,PROD04427,2024-07-29,16:58:00,1,TRUE,DP00338
ORD00449,CUST06266,PROD09298,2024-01-23,11:11:40,1,TRUE,DP00316
ORD00450,CUST03617,PROD07158,2024-05-04,00:16:28,4,FALSE,DP00007
ORD00451,CUST08293,PROD04880,2024-09-22,00:49:57,3,TRUE,DP00061
ORD00452,CUST04359,PROD06624,2024-11-02,10:31:28,3,FALSE,DP00444
ORD00453,CUST09486,PROD09390,2024-05-11,21:48:41,1,FALSE,DP00168
ORD00454,CUST01500,PROD06778,2024-06-28,14:44:35,3,FALSE,DP00128
ORD00455,CUST07069,PROD00120,2024-04-06,13:05:26,4,FALSE,DP00464
ORD00456,CUST09054,PROD04277,2024-07-31,22:54:10,4,FALSE,DP00129
ORD00457,CUST09034,PROD01335,2024-02-20,12:46:59,5,TRUE,DP00280
ORD00458,CUST06932,PROD00756,2024-04-28,22:25:00,3,TRUE,DP00110
ORD00459,CUST07237,PROD02559,2024-10-24,19:45:41,4,FALSE,DP00264
ORD00460,CUST01955,PROD00337,2024-09-28,05:28:50,4,FALSE,DP00312
ORD00461,CUST00095,PROD03099,2024-06-18,21:38:25,4,FALSE,DP00292
ORD00462,CUST00501,PROD01515,2024-06-24,18:15:55,5,FALSE,DP00342
ORD00463,CUST00356,PROD06661,2024-07-15,12:37:04,2,FALSE,DP00398
ORD00464,CUST08727,PROD01239,2024-01-23,14:22:37,2,TRUE,
ORD00465,CUST08392,PROD06161,2024-02-09,16:23:50,5,FALSE,DP00486
ORD00466,CUST09322,PROD01364,2024-10-02,18:00:02,4,FALSE,DP00432
ORD00467,CUST02246,PROD06253,2024-09-04,05:43:20,4,FALSE,DP00170
ORD00468,CUST08524,PROD02720,2024-09-09,20:21:43,3,FALSE,DP00360
ORD00469,CUST01564,PROD05299,2024-04-16,19:07:29,4,FALSE,DP00118
ORD00470,CUST06572,PROD04198,2024-05-09,08:01:58,5,FALSE,DP00465
ORD00471,CUST04346,PROD03017,2024-07-31,07:38:39,1,FALSE,DP00197
ORD00472,CUST07004,PROD09394,2024-08-20,07:22:45,5,FALSE,DP00054
ORD00473,CUST06871,PROD09446,2024-05-11,10:50:07,4,FALSE,DP00026
ORD00474,CUST05300,PROD01060,2024-05-09,04:42:50,4,FALSE,DP00359
ORD00475,CUST06578,PROD02366,2024-08-06,03:06:28,5,FALSE,DP00392
ORD00476,CUST08334,PROD09107,2024-02-21,19:45:52,2,FALSE,DP00456
ORD00477,CUST07498,PROD00870,2024-01-09,11:30:19,3,FALSE,DP00335
ORD00478,CUST06294,PROD08581,2024-01-28,07:48:07,1,FALSE,DP00445
ORD00479,CUST05510,PROD05926,2024-01-19,18:58:00,4,TRUE,DP00196
ORD00480,CUST05588,PROD03727,2024-05-21,09:48:19,3,TRUE,DP00408
ORD00481,CUST08198,PROD03798,2024-06-11,08:38:49,2,FALSE,DP00279
ORD00482,CUST01439,PROD08072,2024-12-08,15:50:55,3,FALSE,DP00305
ORD00483,CUST06891,PROD09651,2024-02-25,18:00:49,5,FALSE,DP00338
ORD00484,CUST02576,PROD02550,2024-09-01,17:14:07,1,TRUE,DP00032
ORD00485,CUST07589,PROD00231,2024-08-15,15:29:54,1,TRUE,DP00434
ORD00486,CUST04678,PROD05380,2024-12-28,22:56:58,2,FALSE,DP00156
ORD00487,CUST01732,PROD07556,2024-08-14,11:29:26,1,TRUE,DP00423
ORD00488,CUST01738,PROD03529,2024-12-12,17:26:52,1,TRUE,DP00359
ORD00489,CUST07634,PROD01149,2024-04-28,12:39:02,1,FALSE,DP00218
ORD00490,CUST00283,PROD04731,2024-11-24,09:49:32,4,FALSE,DP00101
ORD00491,CUST02850,PROD09134,2024-12-05,15:26:14,5,TRUE,DP00004
ORD00492,CUST05978,PROD05442,2024-06-09,22:07:18,4,TRUE,DP00040
ORD00493,CUST09142,PROD04134,2024-06-23,11:27:41,5,TRUE,DP00182
ORD00494,CUST09954,PROD03367,2024-09-12,23:24:32,3,FALSE,DP00426
ORD00495,CUST07588,PROD00394,2024-09-28,08:53:51,1,FALSE,DP00438
ORD00496,CUST01146,PROD09803,2024-02-05,20:53:46,3,FALSE,DP00092
ORD00497,CUST09885,PROD06462,2024-02-24,19:58:11,4,FALSE,DP00157
ORD00498,CUST09174,PROD02764,2024-06-05,23:49:37,3,FALSE,DP00030
ORD00499,CUST00352,PROD09060,2024-08-24,21:43:33,4,TRUE,DP00318
ORD00500,CUST06816,PROD04308,2024-11-16,20:54:26,5,FALSE,DP00426
ORD00501,CUST03155,PROD07221,2024-10-28,11:44:16,1,TRUE,DP00323
ORD00502,CUST07977,PROD05556,2024-12-25,04:15:37,1,FALSE,DP00112
ORD00503,CUST09784,PROD05510,2024-10-02,06:12:37,5,FALSE,DP00153
ORD00504,CUST03582,PROD00935,2024-12-31,23:47:20,4,TRUE,DP00082
ORD00505,CUST02153,PROD05822,2024-05-29,08:32:02,3,FALSE,DP00245
ORD00506,CUST03459,PROD06198,2024-08-13,20:04:14,4,FALSE,DP00496
ORD00507,CUST09996,PROD06948,2024-07-23,09:07:11,4,FALSE,DP00409
ORD00508,CUST04020,PROD03072,2024-11-25,04:01:49,3,FALSE,DP00261
ORD00509,CUST08143,PROD07262,2024-03-09,23:38:51,2,FALSE,DP00433
ORD00510,CUST00719,PROD04795,2024-10-23,14:32:36,5,FALSE,DP00296
ORD00511,CUST03560,PROD05442,2024-11-19,10:41:42,2,FALSE,DP00218
ORD00512,CUST07438,PROD03517,2024-09-24,06:36:05,3,FALSE,DP00375
ORD00513,CUST06392,PROD03274,2024-07-24,20:02:19,4,TRUE,DP00377
ORD00514,CUST02163,PROD02675,2024-04-15,05:46:18,5,FALSE,DP00094
ORD00515,CUST08458,PROD09536,2024-11-05,21:06:32,2,FALSE,DP00141
ORD00516,CUST09071,PROD05636,2024-08-14,05:34:55,2,FALSE,DP00394
ORD00517,CUST05638,PROD02978,2024-08-11,00:36:42,5,TRUE,DP00318
ORD00518,CUST03753,PROD00006,2024-05-19,10:36:01,4,FALSE,DP00072
ORD00519,CUST02186,PROD04268,2024-08-25,23:22:22,2,FALSE,DP00183
ORD00520,CUST00228,PROD08245,2024-09-04,04:26:13,4,FALSE,DP00156
ORD00521,CUST00511,PROD04216,2024-02-06,10:56:08,5,TRUE,DP00333
ORD00522,CUST01148,PROD07721,2024-01-15,07:38:53,4,TRUE,DP00499
ORD00523,CUST00742,PROD00243,2024-01-20,13:20:46,5,FALSE,DP00497
ORD00524,CUST04822,PROD00532,2024-06-08,20:32:32,4,TRUE,DP00329
ORD00525,CUST04285,PROD02392,2024-02-29,17:41:22,1,FALSE,DP00043
ORD00526,CUST05731,PROD05367,2024-11-19,23:49:41,4,FALSE,DP00272
ORD00527,CUST07964,PROD07678,2024-05-26,01:23:15,4,FALSE,DP00303
ORD00528,CUST08679,PROD04612,2024-01-25,06:34:08,2,FALSE,DP00358
ORD00529,CUST05707,PROD01695,2024-12-15,11:49:58,2,TRUE,DP00082
ORD00530,CUST02062,PROD05773,2024-02-15,11:53:27,2,FALSE,DP00175
ORD00531,CUST04730,PROD03549,2024-08-03,22:38:21,2,FALSE,DP00181
ORD00532,CUST02827,PROD07000,2024-02-04,23:51:37,3,FALSE,DP00207
ORD00533,CUST01830,PROD06068,2024-06-04,07:54:05,3,FALSE,DP00284
ORD00534,CUST00922,PROD01282,2024-06-11,04:10:21,2,TRUE,DP00434
ORD00535,CUST01198,PROD00446,2024-12-11,11:36:08,2,TRUE,DP00391
ORD00536,CUST01438,PROD02513,2024-05-08,19:13:45,5,TRUE,DP00209
ORD00537,CUST04884,PROD07341,2024-04-06,07:19:35,5,FALSE,DP00436
ORD00538,CUST00391,PROD08443,2024-09-12,21:34:56,1,FALSE,DP00348
ORD00539,CUST01412,PROD09925,2024-05-13,20:39:58,4,FALSE,DP00038
ORD00540,CUST09705,PROD02481,2024-10-08,14:50:34,5,TRUE,DP00398
ORD00541,CUST08028,PROD09659,2024-08-21,03:32:06,3,TRUE,DP00028
ORD00542,CUST08241,PROD02599,2024-03-23,19:54:58,5,FALSE,DP00123
ORD00543,CUST07056,PROD02626,2024-02-23,18:14:01,2,TRUE,DP00271
ORD00544,CUST02609,PROD03029,2024-07-11,03:48:36,3,TRUE,DP00245
ORD00545,CUST05325,PROD03376,2024-05-05,06:42:47,1,FALSE,DP00200
ORD00546,CUST00720,PROD08672,2024-01-25,19:19:09,1,FALSE,DP00046
ORD00547,CUST08056,PROD01916,2024-06-01,13:09:07,4,FALSE,DP00431
ORD00548,CUST09574,PROD02726,2024-05-01,18:18:24,1,FALSE,DP00085
ORD00549,CUST00125,PROD03002,2024-03-09,04:27:38,2,FALSE,DP00489
ORD00550,CUST03608,PROD08678,2024-08-28,05:17:01,1,TRUE,DP00360
ORD00551,CUST08802,PROD02028,2024-02-13,23:16:55,2,FALSE,DP00099
ORD00552,CUST02943,PROD09921,2024-07-16,18:30:35,2,FALSE,DP00067
ORD00553,CUST00473,PROD06417,2024-11-04,15:29:40,5,FALSE,DP00118
ORD00554,CUST02362,PROD09686,2024-10-20,09:32:32,4,TRUE,DP00307
ORD00555,CUST06396,PROD07805,2024-08-30,01:21:44,2,FALSE,DP00453
ORD00556,CUST00253,PROD02955,2024-06-17,12:04:12,5,TRUE,DP00074
ORD00557,CUST09104,PROD01532,2024-06-24,04:26:37,1,FALSE,DP00268
ORD00558,CUST06312,PROD09142,2024-12-17,04:37:52,5,FALSE,DP00294
ORD00559,CUST07879,PROD07583,2024-03-06,21:53:22,4,TRUE,DP00234
ORD00560,CUST05617,PROD04841,2024-01-25,15:16:29,2,TRUE,DP00328
ORD00561,CUST05946,PROD08798,2024-10-13,20:18:15,1,TRUE,DP00295
ORD00562,CUST02790,PROD02554,2024-08-19,11:18:24,3,FALSE,DP00343
ORD00563,CUST08582,PROD01251,2024-07-03,08:52:36,3,TRUE,DP00306
ORD00564,CUST08620,PROD06213,2024-08-31,00:59:53,3,FALSE,DP00062
ORD00565,CUST05586,PROD00299,2024-04-09,18:37:09,3,FALSE,DP00074
ORD00566,CUST09398,PROD08786,2024-08-03,10:06:39,5,FALSE,DP00249
ORD00567,CUST09485,PROD02598,2024-11-01,22:59:58,4,TRUE,DP00487
ORD00568,CUST00342,PROD09997,2024-03-24,01:34:34,3,,DP00341
ORD00569,CUST04311,PROD06957,2024-03-13,21:09:54,2,TRUE,DP00037
ORD00570,CUST09663,PROD06162,2024-09-12,21:03:37,2,,DP00381
ORD00571,CUST00257,PROD04062,2024-05-23,18:52:58,5,TRUE,DP00372
ORD00572,CUST06735,PROD07358,2024-12-09,04:19:51,5,TRUE,DP00396
ORD00573,CUST00783,PROD04609,2024-12-16,00:59:10,5,FALSE,DP00188
ORD00574,CUST00965,PROD07694,2024-07-17,23:42:39,2,FALSE,DP00281
ORD00575,CUST06087,PROD01305,2024-08-01,06:54:22,3,FALSE,DP00411
ORD00576,CUST00891,PROD04838,2024-05-31,13:04:05,3,FALSE,DP00244
ORD00577,CUST00518,PROD08111,2024-02-26,15:08:27,5,FALSE,DP00341
ORD00578,CUST05202,PROD02661,2024-08-18,18:41:11,1,TRUE,DP00125
ORD00579,CUST01508,PROD07630,2024-02-24,12:18:23,5,FALSE,DP00329
ORD00580,CUST06049,PROD02555,2024-08-19,11:47:57,5,TRUE,DP00317
ORD00581,CUST05538,PROD04073,2024-07-09,09:19:06,1,FALSE,DP00419
ORD00582,CUST04778,PROD01227,2024-04-22,05:38:57,5,TRUE,DP00497
ORD00583,CUST01302,PROD04653,2024-10-02,12:33:31,1,FALSE,DP00076
ORD00584,CUST06683,PROD03214,2024-12-28,11:04:54,1,FALSE,DP00458
ORD00585,CUST06288,PROD06664,2024-11-05,00:05:56,5,FALSE,DP00035
ORD00586,CUST00853,PROD07480,2024-12-13,14:01:14,1,FALSE,DP00065
ORD00587,CUST08267,PROD02269,2024-03-13,01:56:54,5,FALSE,DP00160
ORD00588,CUST04368,PROD09780,2024-08-02,11:09:26,2,TRUE,DP00299
ORD00589,CUST08489,PROD00354,2024-09-20,00:09:34,4,FALSE,DP00078
ORD00590,CUST04887,PROD06917,2024-12-17,05:21:15,1,FALSE,DP00392
ORD00591,CUST06592,PROD00375,2024-02-14,12:25:53,3,FALSE,DP00152
ORD00592,CUST02951,PROD02867,2024-02-18,22:16:37,4,TRUE,DP00008
ORD00593,CUST09276,PROD08502,2024-08-10,06:41:18,5,TRUE,DP00354
ORD00594,CUST02393,PROD02226,2024-06-27,18:14:39,1,TRUE,DP00421
ORD00595,CUST06183,PROD01121,2024-04-13,00:36:58,3,FALSE,DP00490
ORD00596,CUST06822,PROD03156,2024-12-20,10:54:05,4,FALSE,DP00137
ORD00597,CUST07605,PROD09464,2024-12-01,15:46:56,4,FALSE,DP00125
ORD00598,CUST01721,PROD07090,2024-07-08,05:33:08,3,FALSE,DP00232
ORD00599,CUST00478,PROD01342,2024-06-23,14:34:50,2,FALSE,DP00163
ORD00600,CUST04886,PROD05486,2024-11-12,20:54:28,1,TRUE,DP00383
ORD00601,CUST09206,PROD07801,2024-08-05,03:33:26,1,TRUE,DP00421
ORD00602,CUST04709,PROD03006,2024-01-23,11:42:04,5,FALSE,DP00171
ORD00603,CUST03905,PROD05835,2024-11-19,00:52:05,1,,DP00201
ORD00604,CUST00819,PROD01898,2024-10-12,07:28:50,2,FALSE,DP00189
ORD00605,CUST07685,PROD01451,2024-04-02,05:40:11,1,FALSE,DP00280
ORD00606,CUST03080,PROD01467,2024-09-01,18:51:50,5,TRUE,DP00064
ORD00607,CUST08141,PROD04798,2024-09-25,14:44:07,5,TRUE,DP00328
ORD00608,CUST03658,PROD00090,2024-05-03,21:36:31,5,TRUE,DP00186
ORD00609,CUST00747,PROD01111,2024-10-17,08:03:44,4,FALSE,DP00082
ORD00610,CUST08383,PROD05491,2024-07-15,10:33:37,4,FALSE,DP00379
ORD00611,CUST06882,PROD04801,2024-06-14,14:15:52,1,TRUE,DP00200
ORD00612,CUST06849,PROD07073,2024-07-31,10:21:12,4,FALSE,DP00466
ORD00613,CUST05472,PROD04265,2024-12-21,22:42:36,2,FALSE,DP00054
ORD00614,CUST00479,PROD00941,2024-07-03,10:38:20,5,FALSE,DP00034
ORD00615,CUST00627,PROD05618,2025-01-02,23:25:59,5,FALSE,DP00269
ORD00616,CUST01964,PROD09124,2024-10-24,21:03:06,3,FALSE,DP00091
ORD00617,CUST07086,PROD07010,2024-07-28,22:25:11,5,FALSE,DP00377
ORD00618,CUST07365,PROD07507,2024-04-01,05:58:37,5,FALSE,DP00268
ORD00619,CUST02955,PROD09443,2024-10-20,14:31:21,3,FALSE,DP00031
ORD00620,CUST04555,PROD06969,2024-09-04,15:49:44,5,FALSE,DP00029
ORD00621,CUST02763,PROD02447,2024-06-05,03:09:36,2,FALSE,DP00106
ORD00622,CUST05283,PROD08069,2024-10-15,04:15:50,2,FALSE,DP00107
ORD00623,CUST07447,PROD09333,2024-12-20,04:07:04,1,FALSE,DP00137
ORD00624,CUST05937,PROD00577,2024-02-11,16:26:08,1,FALSE,DP00434
ORD00625,CUST05638,PROD05996,2024-10-23,08:23:16,4,TRUE,DP00405
ORD00626,CUST07523,PROD09339,2024-11-15,00:40:23,5,TRUE,DP00222
ORD00627,CUST06354,PROD05545,2024-07-17,03:31:31,3,FALSE,DP00500
ORD00628,CUST05801,PROD08240,2024-08-17,11:12:25,5,TRUE,DP00467
ORD00629,CUST05602,PROD03345,2024-01-12,18:40:33,1,FALSE,DP00330
ORD00630,CUST00673,PROD01021,2024-10-29,20:23:59,2,FALSE,DP00406
ORD00631,CUST08851,PROD04951,2025-01-02,09:06:03,5,FALSE,DP00315
ORD00632,CUST00968,PROD08421,2024-05-29,19:19:52,5,FALSE,DP00337
ORD00633,CUST08910,PROD08184,2024-02-14,15:01:03,5,FALSE,DP00014
ORD00634,CUST09690,PROD03352,2024-05-14,21:53:40,5,FALSE,DP00087
ORD00635,CUST08487,PROD01477,2025-01-05,09:06:38,3,FALSE,DP00391
ORD00636,CUST05006,PROD03959,2024-05-20,21:54:09,4,FALSE,DP00386
ORD00637,CUST00287,PROD03673,2024-05-26,07:50:24,3,TRUE,DP00191
ORD00638,CUST08766,PROD06365,2025-01-04,15:21:52,3,TRUE,DP00306
ORD00639,CUST06842,PROD04731,2024-02-07,03:49:26,3,TRUE,DP00393
ORD00640,CUST00896,PROD04185,2024-09-05,22:46:31,5,FALSE,DP00255
ORD00641,CUST04233,PROD01495,2024-06-18,13:55:51,4,TRUE,DP00203
ORD00642,CUST09627,PROD03719,2024-07-19,09:10:52,1,TRUE,DP00327
ORD00643,CUST04267,PROD06173,2024-06-10,04:13:59,4,FALSE,DP00270
ORD00644,CUST02554,PROD01925,2024-03-30,03:14:12,3,FALSE,DP00269
ORD00645,CUST04068,PROD04860,2024-11-14,06:10:09,5,TRUE,DP00470
ORD00646,CUST08440,PROD06890,2024-12-20,16:10:10,3,TRUE,DP00236
ORD00647,CUST05956,PROD00260,2024-06-10,22:08:15,4,FALSE,DP00147
ORD00648,CUST02891,PROD05514,2024-12-12,02:15:21,1,FALSE,DP00114
ORD00649,CUST04187,PROD01186,2024-03-07,03:55:09,2,FALSE,DP00373
