P_ID,Product_Name,Category,Price,Features,Affected_Price,Del_Charge,Total_Price,Final_Price
PROD00316,Packaged Snacks,Snacks & Drinks,1625,Free Delivery,1300,30,1655,1625
PROD00317,Cocoa Powder,Recipe Ideas,263,Free Delivery,210.4,32,295,263
PROD00318,Wireless Earphones,Electronics,1630,Free Delivery,1304,38,1668,1630
PROD00319,Scrub Pads,Household Essentials,1830,Free Delivery,1464,47,1877,1830
PROD00320,Wheat Flour,Groceries & Kitchen Essentials,1447,"Free Delivery, 20% on product",1157.6,31,1478,1478
PROD00321,Soft Drink,Snacks & Drinks,976,Free Delivery,780.8,44,1020,976
PROD00322,Pulses,Groceries & Kitchen Essentials,1570,"Free Delivery, 20% on product",1256,49,1619,1619
PROD00323,Tea,Groceries & Kitchen Essentials,561,"Free Delivery, 20% on product",448.8,40,601,601
PROD00324,Energy Bar,Snacks & Drinks,1960,Free Delivery,1568,38,1998,1960
PROD00325,Smart Plug,Electronics,1245,Free Delivery,996,38,1283,1245
PROD00326,Scrub Pads,Household Essentials,1220,Free Delivery,976,32,1252,1220
PROD00327,Salt,Groceries & Kitchen Essentials,753,"Free Delivery, 20% on product",602.4,46,799,799
PROD00328,Body Lotion,Beauty & Personal Care,361,Free Delivery,288.8,36,397,361
PROD00329,Shampoo,Beauty & Personal Care,1135,Free Delivery,908,44,1179,1135
PROD00330,Sponges,Household Essentials,267,Free Delivery,213.6,33,300,267
PROD00331,Salt,Groceries & Kitchen Essentials,1786,"Free Delivery, 20% on product",1428.8,41,1827,1827
PROD00332,Bluetooth Speaker,Electronics,485,Free Delivery,388,44,529,485
PROD00333,Salt,Groceries & Kitchen Essentials,661,"Free Delivery, 20% on product",528.8,40,701,701
PROD00334,Sugar,Groceries & Kitchen Essentials,277,"Free Delivery, 20% on product",221.6,45,322,322
PROD00335,Glass Cleaner,Household Essentials,1132,Free Delivery,905.6,30,1162,1132
PROD00336,Air Freshener,Household Essentials,1574,Free Delivery,1259.2,37,1611,1574
PROD00337,Tea,Groceries & Kitchen Essentials,779,"Free Delivery, 20% on product",623.2,35,814,814
PROD00338,Smart Plug,Electronics,1793,Free Delivery,1434.4,39,1832,1793
PROD00339,Energy Bar,Snacks & Drinks,1760,Free Delivery,1408,50,1810,1760
PROD00340,Floor Cleaner,Household Essentials,1057,Free Delivery,845.6,39,1096,1057
PROD00341,Phone Charger,Electronics,978,Free Delivery,782.4,34,1012,978
PROD00342,Garbage Bags,Household Essentials,365,Free Delivery,292,49,414,365
PROD00343,Floor Cleaner,Household Essentials,317,Free Delivery,253.6,46,363,317
PROD00344,Tissue Paper,Household Essentials,260,Free Delivery,208,42,302,260
PROD00345,Laundry Detergent,Household Essentials,1398,Free Delivery,1118.4,41,1439,1398
PROD00346,Potato Chips,Snacks & Drinks,701,Free Delivery,560.8,40,741,701
PROD00347,Packaged Snacks,Snacks & Drinks,1433,Free Delivery,1146.4,34,1467,1433
PROD00348,Face Cream,Beauty & Personal Care,397,Free Delivery,317.6,31,428,397
PROD00349,Laundry Detergent,Household Essentials,1756,Free Delivery,1404.8,37,1793,1756
PROD00350,Vanilla Extract,Recipe Ideas,545,Free Delivery,436,47,592,545
PROD00351,Olive Oil,Recipe Ideas,1429,Free Delivery,1143.2,50,1479,1429
PROD00352,Face Wash,Beauty & Personal Care,460,Free Delivery,368,37,497,460
PROD00353,Pulses,Groceries & Kitchen Essentials,1268,"Free Delivery, 20% on product",1014.4,33,1301,1301
PROD00354,Toilet Cleaner,Household Essentials,1989,Free Delivery,1591.2,40,2029,1989
PROD00355,Deodorant,Beauty & Personal Care,104,Free Delivery,83.2,48,152,104
PROD00356,Phone Charger,Electronics,1690,Free Delivery,1352,49,1739,1690
PROD00357,Sponges,Household Essentials,1280,Free Delivery,1024,45,1325,1280
PROD00358,Phone Charger,Electronics,459,Free Delivery,367.2,36,495,459
PROD00359,Popcorn,Snacks & Drinks,93,,74.4,39,132,132
PROD00360,Bluetooth Speaker,Electronics,1468,Free Delivery,1174.4,38,1506,1468
PROD00361,Olive Oil,Recipe Ideas,1196,Free Delivery,956.8,43,1239,1196
PROD00362,Pulses,Groceries & Kitchen Essentials,740,"Free Delivery, 20% on product",592,42,782,782
PROD00363,Toilet Cleaner,Household Essentials,1439,Free Delivery,1151.2,47,1486,1439
PROD00364,Energy Bar,Snacks & Drinks,1332,Free Delivery,1065.6,49,1381,1332
PROD00365,Spices,Groceries & Kitchen Essentials,1210,"Free Delivery, 20% on product",968,37,1247,1247
PROD00366,Conditioner,Beauty & Personal Care,215,Free Delivery,172,48,263,215
PROD00367,Packaged Snacks,Snacks & Drinks,432,Free Delivery,345.6,38,470,432
PROD00368,Fruit Juice,Snacks & Drinks,116,Free Delivery,92.8,34,150,116
PROD00369,Basmati Rice,Groceries & Kitchen Essentials,1575,"Free Delivery, 20% on product",1260,41,1616,1616
PROD00370,Power Bank,Electronics,746,Free Delivery,596.8,47,793,746
PROD00371,Soft Drink,Snacks & Drinks,1449,Free Delivery,1159.2,32,1481,1449
PROD00372,Garbage Bags,Household Essentials,992,Free Delivery,793.6,46,1038,992
PROD00373,Smart Plug,Electronics,1963,Free Delivery,1570.4,40,2003,1963
PROD00374,Tea,Groceries & Kitchen Essentials,1521,"Free Delivery, 20% on product",1216.8,47,1568,1568
PROD00375,Wheat Flour,Groceries & Kitchen Essentials,1269,"Free Delivery, 20% on product",1015.2,35,1304,1304
PROD00376,Pulses,Groceries & Kitchen Essentials,971,"Free Delivery, 20% on product",776.8,31,1002,1002
PROD00377,Trail Mix,Snacks & Drinks,690,Free Delivery,552,44,734,690
PROD00378,Power Bank,Electronics,1751,Free Delivery,1400.8,40,1791,1751
PROD00379,Sugar,Groceries & Kitchen Essentials,432,"Free Delivery, 20% on product",345.6,42,474,474
PROD00380,Vanilla Extract,Recipe Ideas,746,Free Delivery,596.8,31,777,746
PROD00381,Salt,Groceries & Kitchen Essentials,1608,"Free Delivery, 20% on product",1286.4,44,1652,1652
PROD00382,Power Bank,Electronics,185,Free Delivery,148,50,235,185
PROD00383,Phone Charger,Electronics,1247,Free Delivery,997.6,50,1297,1247
PROD00384,Phone Charger,Electronics,1354,Free Delivery,1083.2,42,1396,1354
PROD00385,Body Lotion,Beauty & Personal Care,1626,Free Delivery,1300.8,47,1673,1626
PROD00386,Tissue Paper,Household Essentials,1537,Free Delivery,1229.6,50,1587,1537
PROD00387,Sponges,Household Essentials,180,Free Delivery,144,41,221,180
PROD00388,Cereal Bars,Snacks & Drinks,1243,Free Delivery,994.4,37,1280,1243
PROD00389,Coffee,Groceries & Kitchen Essentials,1682,"Free Delivery, 20% on product",1345.6,44,1726,1726
PROD00390,Wireless Earphones,Electronics,850,Free Delivery,680,36,886,850
PROD00391,Wheat Flour,Groceries & Kitchen Essentials,1117,"Free Delivery, 20% on product",893.6,38,1155,1155
PROD00392,Portable Hard Drive,Electronics,1417,Free Delivery,1133.6,49,1466,1417
PROD00393,Power Bank,Electronics,480,Free Delivery,384,32,512,480
PROD00394,Bread Crumbs,Recipe Ideas,709,Free Delivery,567.2,32,741,709
PROD00395,Bluetooth Speaker,Electronics,1233,Free Delivery,986.4,31,1264,1233
PROD00396,Floor Cleaner,Household Essentials,1138,Free Delivery,910.4,39,1177,1138
PROD00397,Vanilla Extract,Recipe Ideas,896,Free Delivery,716.8,34,930,896
PROD00398,Shampoo,Beauty & Personal Care,1126,Free Delivery,900.8,43,1169,1126
PROD00399,Pulses,Groceries & Kitchen Essentials,303,"Free Delivery, 20% on product",242.4,32,335,335
PROD00400,Salt,Groceries & Kitchen Essentials,589,"Free Delivery, 20% on product",471.2,47,636,636
PROD00401,Dishwashing Liquid,Household Essentials,1971,Free Delivery,1576.8,39,2010,1971
PROD00402,Glass Cleaner,Household Essentials,751,Free Delivery,600.8,47,798,751
PROD00403,Soft Drink,Snacks & Drinks,649,Free Delivery,519.2,39,688,649
PROD00404,Sugar,Groceries & Kitchen Essentials,1500,"Free Delivery, 20% on product",1200,33,1533,1533
PROD00405,Sponges,Household Essentials,1448,Free Delivery,1158.4,36,1484,1448
PROD00406,Soft Drink,Snacks & Drinks,96,,76.8,49,145,145
PROD00407,Power Bank,Electronics,1187,Free Delivery,949.6,30,1217,1187
PROD00408,Toilet Cleaner,Household Essentials,1617,Free Delivery,1293.6,41,1658,1617
PROD00409,Garbage Bags,Household Essentials,1593,Free Delivery,1274.4,48,1641,1593
PROD00410,Chocolate Cookies,Snacks & Drinks,595,Free Delivery,476,45,640,595
PROD00411,Cereal Bars,Snacks & Drinks,1893,Free Delivery,1514.4,44,1937,1893
PROD00412,Garbage Bags,Household Essentials,1095,Free Delivery,876,50,1145,1095
PROD00413,Sunscreen,Beauty & Personal Care,248,Free Delivery,198.4,46,294,248
PROD00414,Popcorn,Snacks & Drinks,444,Free Delivery,355.2,40,484,444
PROD00415,Wireless Earphones,Electronics,56,,44.8,47,103,103
PROD00416,USB Cable,Electronics,801,Free Delivery,640.8,30,831,801
PROD00417,Tissue Paper,Household Essentials,381,Free Delivery,304.8,37,418,381
PROD00418,Olive Oil,Recipe Ideas,249,Free Delivery,199.2,33,282,249
PROD00419,Bread Crumbs,Recipe Ideas,1039,Free Delivery,831.2,39,1078,1039
PROD00420,LED Light Bulb,Electronics,1148,Free Delivery,918.4,35,1183,1148
PROD00421,Air Freshener,Household Essentials,906,Free Delivery,724.8,32,938,906
PROD00422,LED Light Bulb,Electronics,103,Free Delivery,82.4,30,133,103
PROD00423,Smart Plug,Electronics,1588,Free Delivery,1270.4,36,1624,1588
PROD00424,Body Lotion,Beauty & Personal Care,111,Free Delivery,88.8,35,146,111
PROD00425,Cooking Oil,Groceries & Kitchen Essentials,653,"Free Delivery, 20% on product",522.4,35,688,688
PROD00426,Cake Mix,Recipe Ideas,1682,Free Delivery,1345.6,49,1731,1682
PROD00427,Bluetooth Speaker,Electronics,274,Free Delivery,219.2,42,316,274
PROD00428,Bluetooth Speaker,Electronics,1637,Free Delivery,1309.6,42,1679,1637
PROD00429,Floor Cleaner,Household Essentials,525,Free Delivery,420,36,561,525
PROD00430,Power Bank,Electronics,729,Free Delivery,583.2,49,778,729
PROD00431,Power Bank,Electronics,1351,Free Delivery,1080.8,46,1397,1351
PROD00432,Wireless Earphones,Electronics,1433,Free Delivery,1146.4,34,1467,1433
PROD00433,Olive Oil,Recipe Ideas,1299,Free Delivery,1039.2,35,1334,1299
PROD00434,Garbage Bags,Household Essentials,1628,Free Delivery,1302.4,33,1661,1628
PROD00435,Yeast,Recipe Ideas,142,Free Delivery,113.6,33,175,142
PROD00436,Chocolate Cookies,Snacks & Drinks,1536,Free Delivery,1228.8,36,1572,1536
PROD00437,Glass Cleaner,Household Essentials,1568,Free Delivery,1254.4,45,1613,1568
PROD00438,Phone Charger,Electronics,1287,Free Delivery,1029.6,34,1321,1287
PROD00439,Smart Plug,Electronics,1202,Free Delivery,961.6,35,1237,1202
PROD00440,Basmati Rice,Groceries & Kitchen Essentials,360,"Free Delivery, 20% on product",288,38,398,398
PROD00441,Salt,Groceries & Kitchen Essentials,1193,"Free Delivery, 20% on product",954.4,31,1224,1224
PROD00442,Smart Plug,Electronics,788,Free Delivery,630.4,46,834,788
PROD00443,Packaged Snacks,Snacks & Drinks,1964,Free Delivery,1571.2,46,2010,1964
PROD00444,Bluetooth Speaker,Electronics,727,Free Delivery,581.6,46,773,727
PROD00445,Cereal Bars,Snacks & Drinks,1736,Free Delivery,1388.8,46,1782,1736
PROD00446,Wheat Flour,Groceries & Kitchen Essentials,123,"Free Delivery, 20% on product",98.4,49,172,172
PROD00447,Bluetooth Speaker,Electronics,1789,Free Delivery,1431.2,44,1833,1789
PROD00448,Cereal Bars,Snacks & Drinks,1132,Free Delivery,905.6,36,1168,1132
PROD00449,Trail Mix,Snacks & Drinks,1881,Free Delivery,1504.8,44,1925,1881
PROD00450,USB Cable,Electronics,1698,Free Delivery,1358.4,31,1729,1698
PROD00451,Wireless Earphones,Electronics,478,Free Delivery,382.4,48,526,478
PROD00452,Memory Card,Electronics,177,Free Delivery,141.6,35,212,177
PROD00453,Face Wash,Beauty & Personal Care,391,Free Delivery,312.8,37,428,391
PROD00454,Tea,Groceries & Kitchen Essentials,127,"Free Delivery, 20% on product",101.6,47,174,174
PROD00455,Salt,Groceries & Kitchen Essentials,161,"Free Delivery, 20% on product",128.8,35,196,196
PROD00456,Shampoo,Beauty & Personal Care,1100,Free Delivery,880,41,1141,1100
PROD00457,Bluetooth Speaker,Electronics,1805,Free Delivery,1444,31,1836,1805
PROD00458,Pulses,Groceries & Kitchen Essentials,479,"Free Delivery, 20% on product",383.2,32,511,511
PROD00459,Floor Cleaner,Household Essentials,1485,Free Delivery,1188,36,1521,1485
PROD00460,Floor Cleaner,Household Essentials,1795,Free Delivery,1436,46,1841,1795
PROD00461,Phone Charger,Electronics,1684,Free Delivery,1347.2,38,1722,1684
PROD00462,Laundry Detergent,Household Essentials,420,Free Delivery,336,32,452,420
PROD00463,Phone Charger,Electronics,1325,Free Delivery,1060,41,1366,1325
PROD00464,Trail Mix,Snacks & Drinks,76,,60.8,40,116,116
PROD00465,Glass Cleaner,Household Essentials,1133,Free Delivery,906.4,47,1180,1133
PROD00466,Body Lotion,Beauty & Personal Care,664,Free Delivery,531.2,45,709,664
PROD00467,Dishwashing Liquid,Household Essentials,1970,Free Delivery,1576,48,2018,1970
PROD00468,Portable Hard Drive,Electronics,1899,Free Delivery,1519.2,37,1936,1899
PROD00469,Instant Noodles,Groceries & Kitchen Essentials,1559,"Free Delivery, 20% on product",1247.2,50,1609,1609
PROD00470,LED Light Bulb,Electronics,1717,Free Delivery,1373.6,47,1764,1717
PROD00471,Sugar,Groceries & Kitchen Essentials,735,"Free Delivery, 20% on product",588,50,785,785
PROD00472,Phone Charger,Electronics,1805,Free Delivery,1444,50,1855,1805
PROD00473,Potato Chips,Snacks & Drinks,1901,Free Delivery,1520.8,46,1947,1901
PROD00474,Phone Charger,Electronics,60,,48,38,98,98
PROD00475,Body Lotion,Beauty & Personal Care,588,Free Delivery,470.4,42,630,588
PROD00476,Conditioner,Beauty & Personal Care,801,Free Delivery,640.8,35,836,801
PROD00477,USB Cable,Electronics,88,,70.4,47,135,135
PROD00478,Memory Card,Electronics,835,Free Delivery,668,39,874,835
PROD00479,Air Freshener,Household Essentials,1873,Free Delivery,1498.4,41,1914,1873
PROD00480,Baking Powder,Recipe Ideas,1259,Free Delivery,1007.2,48,1307,1259
PROD00481,Smartwatch,Electronics,1399,Free Delivery,1119.2,31,1430,1399
PROD00482,Baking Powder,Recipe Ideas,222,Free Delivery,177.6,43,265,222
PROD00483,Packaged Snacks,Snacks & Drinks,433,Free Delivery,346.4,39,472,433
PROD00484,Sunscreen,Beauty & Personal Care,453,Free Delivery,362.4,48,501,453
PROD00485,Sponges,Household Essentials,1870,Free Delivery,1496,43,1913,1870
PROD00486,Glass Cleaner,Household Essentials,1412,Free Delivery,1129.6,36,1448,1412
PROD00487,Dishwashing Liquid,Household Essentials,559,Free Delivery,447.2,42,601,559
PROD00488,Deodorant,Beauty & Personal Care,829,Free Delivery,663.2,38,867,829
PROD00489,Toilet Cleaner,Household Essentials,1951,Free Delivery,1560.8,41,1992,1951
PROD00490,Smartwatch,Electronics,605,Free Delivery,484,40,645,605
PROD00491,Smartwatch,Electronics,1005,Free Delivery,804,31,1036,1005
PROD00492,Phone Charger,Electronics,69,,55.2,30,99,99
PROD00493,Pulses,Groceries & Kitchen Essentials,1204,"Free Delivery, 20% on product",963.2,37,1241,1241
PROD00494,Popcorn,Snacks & Drinks,1156,Free Delivery,924.8,33,1189,1156
PROD00495,Wheat Flour,Groceries & Kitchen Essentials,1109,"Free Delivery, 20% on product",887.2,45,1154,1154
PROD00496,Floor Cleaner,Household Essentials,1351,Free Delivery,1080.8,33,1384,1351
PROD00497,Laundry Detergent,Household Essentials,1766,Free Delivery,1412.8,46,1812,1766
PROD00498,Laundry Detergent,Household Essentials,541,Free Delivery,432.8,35,576,541
PROD00499,LED Light Bulb,Electronics,1498,Free Delivery,1198.4,47,1545,1498
PROD00500,Air Freshener,Household Essentials,1807,Free Delivery,1445.6,47,1854,1807
PROD00501,Packaged Snacks,Snacks & Drinks,1752,Free Delivery,1401.6,38,1790,1752
PROD00502,Smart Plug,Electronics,1245,Free Delivery,996,32,1277,1245
PROD00503,Face Wash,Beauty & Personal Care,1623,Free Delivery,1298.4,39,1662,1623
PROD00504,LED Light Bulb,Electronics,543,Free Delivery,434.4,37,580,543
PROD00505,Popcorn,Snacks & Drinks,1820,Free Delivery,1456,32,1852,1820
PROD00506,Toilet Cleaner,Household Essentials,482,Free Delivery,385.6,39,521,482
PROD00507,Memory Card,Electronics,986,Free Delivery,788.8,44,1030,986
PROD00508,Memory Card,Electronics,656,Free Delivery,524.8,42,698,656
PROD00509,Dishwashing Liquid,Household Essentials,518,Free Delivery,414.4,42,560,518
PROD00510,Smartwatch,Electronics,684,Free Delivery,547.2,49,733,684
PROD00511,Hand Soap,Beauty & Personal Care,812,Free Delivery,649.6,36,848,812
PROD00512,Bluetooth Speaker,Electronics,1341,Free Delivery,1072.8,32,1373,1341
PROD00513,Face Wash,Beauty & Personal Care,677,Free Delivery,541.6,44,721,677
PROD00514,Spices,Groceries & Kitchen Essentials,858,"Free Delivery, 20% on product",686.4,35,893,893
PROD00515,Garbage Bags,Household Essentials,410,Free Delivery,328,34,444,410
PROD00516,Soft Drink,Snacks & Drinks,1890,Free Delivery,1512,48,1938,1890
PROD00517,Portable Hard Drive,Electronics,570,Free Delivery,456,44,614,570
PROD00518,Hair Oil,Beauty & Personal Care,1662,Free Delivery,1329.6,31,1693,1662
PROD00519,Bluetooth Speaker,Electronics,367,Free Delivery,293.6,31,398,367
PROD00520,Basmati Rice,Groceries & Kitchen Essentials,294,"Free Delivery, 20% on product",235.2,31,325,325
PROD00521,Wheat Flour,Groceries & Kitchen Essentials,1266,"Free Delivery, 20% on product",1012.8,40,1306,1306
PROD00522,Memory Card,Electronics,1600,Free Delivery,1280,50,1650,1600
PROD00523,Air Freshener,Household Essentials,116,Free Delivery,92.8,44,160,116
PROD00524,Deodorant,Beauty & Personal Care,637,Free Delivery,509.6,40,677,637
PROD00525,Memory Card,Electronics,1106,Free Delivery,884.8,39,1145,1106
PROD00526,Portable Hard Drive,Electronics,1216,Free Delivery,972.8,32,1248,1216
PROD00527,Hair Oil,Beauty & Personal Care,590,Free Delivery,472,47,637,590
PROD00528,Floor Cleaner,Household Essentials,1712,Free Delivery,1369.6,34,1746,1712
PROD00529,Toilet Cleaner,Household Essentials,1526,Free Delivery,1220.8,40,1566,1526
PROD00530,Smartwatch,Electronics,56,,44.8,38,94,94
PROD00531,Air Freshener,Household Essentials,590,Free Delivery,472,46,636,590
PROD00532,Deodorant,Beauty & Personal Care,1773,Free Delivery,1418.4,31,1804,1773
PROD00533,Phone Charger,Electronics,612,Free Delivery,489.6,42,654,612
PROD00534,Air Freshener,Household Essentials,998,Free Delivery,798.4,42,1040,998
PROD00535,Wireless Earphones,Electronics,663,Free Delivery,530.4,30,693,663
PROD00536,Spices,Groceries & Kitchen Essentials,503,"Free Delivery, 20% on product",402.4,31,534,534
PROD00537,Portable Hard Drive,Electronics,1478,Free Delivery,1182.4,34,1512,1478
PROD00538,Cooking Oil,Groceries & Kitchen Essentials,401,"Free Delivery, 20% on product",320.8,33,434,434
PROD00539,LED Light Bulb,Electronics,810,Free Delivery,648,49,859,810
PROD00540,Memory Card,Electronics,1588,Free Delivery,1270.4,40,1628,1588
PROD00541,Face Wash,Beauty & Personal Care,1168,Free Delivery,934.4,45,1213,1168
PROD00542,Portable Hard Drive,Electronics,1665,Free Delivery,1332,40,1705,1665
PROD00543,Smart Plug,Electronics,1390,Free Delivery,1112,42,1432,1390
PROD00544,Wireless Earphones,Electronics,366,Free Delivery,292.8,46,412,366
PROD00545,Phone Charger,Electronics,1104,Free Delivery,883.2,44,1148,1104
PROD00546,Laundry Detergent,Household Essentials,108,Free Delivery,86.4,35,143,108
PROD00547,Shampoo,Beauty & Personal Care,184,Free Delivery,147.2,37,221,184
PROD00548,Salt,Groceries & Kitchen Essentials,1377,"Free Delivery, 20% on product",1101.6,48,1425,1425
PROD00549,Smart Plug,Electronics,307,Free Delivery,245.6,35,342,307
PROD00550,USB Cable,Electronics,1160,Free Delivery,928,47,1207,1160
